label,message,length,has_url,has_number,exclamation_count,caps_ratio
0,"['ya', 'knw', 'u', 'vl', 'giv', '..', 'ok', 'thanks', 'kano', '..', 'anyway', 'enjoy', 'wit', 'ur', 'family', 'wit', '1st', 'salary', '..', ':', '-', ')', ';', '-', ')']",25,False,True,0,0.011363636363636364
0,"['and', 'maybe', 'pressies']",3,False,False,0,0.043478260869565216
0,"['buzz', '!', 'hey', ',', 'love', '!', 'i', 'think', 'hope', 'day', 'go', 'well', '.', 'did', 'sleep', '?', 'i', 'miss', 'babe', '.', 'i', 'long', 'moment', 'together', '*', 'loving', 'smile', '*']",28,False,False,2,0.04430379746835443
0,"['did', 'u', 'got', 'person', 'story']",5,False,False,0,0.03571428571428571
0,"['why', 'i', 'wake', '&', 'gt', ';', ':', '(']",8,False,False,0,0.058823529411764705
0,"['ok', 'msg', 'u', 'b4', 'leave', 'house', '.']",7,False,True,0,0.03225806451612903
0,"['babe', ',', 'i', ""'m"", 'answering', ',', 'ca', ""n't"", 'see', '?', 'maybe', ""'d"", 'better', 'reboot', 'ym', '...', 'i', 'got', 'photo', '...', 'it', ""'s"", 'great', '!']",24,False,False,1,0.06422018348623854
0,"['hi', ""'"", 'test', '&', 'lt', ';', '#', '&', 'gt', ';', 'rd', '....']",12,False,False,0,0.06666666666666667
0,"['i', 'want', 'sent', '&', 'lt', ';', '#', '&', 'gt', ';', 'mesages', 'today', '.', 'thats', '.', 'sorry', 'hurt']",17,False,False,0,0.045454545454545456
0,"['is', 'coming', 'friday', 'leave', 'pongal', '?', 'get', 'news', 'work', 'place', '.']",11,False,False,0,0.011904761904761904
0,"['and', 'way', 'send', 'shade', ""'s"", 'stuff', '.', 'and', 'wonderful', '.']",10,False,False,0,0.023529411764705882
1,"['want', '2', 'get', 'laid', 'tonight', '?', 'want', 'real', 'dogging', 'location', 'sent', 'direct', '2', 'ur', 'mob', '?', 'join', 'uk', ""'s"", 'largest', 'dogging', 'network', 'txting', 'moan', '69888nyt', '.', 'ec2a', '.', '31p.msg', '@', '150p']",31,False,True,0,0.0880503144654088
0,"['i', 'get', 'home']",3,False,False,0,0.045454545454545456
0,"['two', 'fundamental', 'cool', 'life', ':', '``', 'walk', ',', 'like', 'king', ""''"", '...', '!', 'or', '``', 'walk', 'like', 'dont', 'care', ',', 'whoever', 'king', ""''"", '!', '...', 'gud', 'nyt']",27,False,False,2,0.12
1,"['you', 'have', 'won', '!', 'as', 'valued', 'vodafone', 'customer', 'computer', 'picked', 'you', 'win', '£150', 'prize', '.', 'to', 'collect', 'easy', '.', 'just', 'call', '09061743386']",22,False,True,1,0.1259259259259259
0,"['wat', 'uniform', '?', 'in', 'get', '?']",6,False,False,0,0.07692307692307693
0,"['badrith', 'chennai', ':', ')', 'surely', 'pick', 'u', ':', ')', 'competition', '.']",11,False,False,0,0.012658227848101266
0,"['orh', 'tot', 'u', 'say', 'still', 'dun', 'believe', '.']",8,False,False,0,0.023809523809523808
0,"['ok', 'vl', '..', 'u', 'know', 'got', 'adsense', 'approved', '..']",9,False,False,0,0.023255813953488372
0,"['forgot', 'take', '3', 'year', 'shower', ',', 'sorry', '.', 'where', 'at/your', 'phone', 'dead', 'yet', '?']",14,False,True,0,0.02564102564102564
0,"['you', ""'ve"", 'already', 'got', 'flaky', 'parent', '.', ""it'snot"", 'supposed', 'child', ""'s"", 'job', 'support', 'parent', '...', ""'re"", 'the', 'ride', 'age', 'anyway', '.', 'i', ""'m"", 'supposed', 'support', '.', 'and', ""'ve"", 'hurt', '.', 'unintentional', '.', 'but', 'hurt', 'nonetheless', '.']",36,False,False,0,0.029535864978902954
0,"['ok', 'prob', '...', 'i', ""'ll"", 'come', 'lunch', '...']",8,False,False,0,0.046511627906976744
0,"['thanks', 'hope', 'good', 'day', 'today']",5,False,False,0,0.022222222222222223
0,"['i', ""'m"", 'work', '.', 'please', 'call']",6,False,False,0,0.08333333333333333
0,"['``', 'hey', 'das', 'cool', '...', 'iknow', 'all', '2', 'wellda', 'peril', 'of', 'studentfinancial', 'crisis', '!', 'spk', '2', 'u', 'l8r', '.', ""''""]",20,False,True,1,0.7195121951219512
0,"['are', 'wet', 'right', '?']",4,False,False,0,0.045454545454545456
0,"['that', ""'s"", 'u', 'haf', '2', 'keep', 'busy', '...']",8,False,True,0,0.03125
0,"['height', 'confidence', ':', 'all', 'aeronautics', 'professor', 'wer', 'calld', '&', 'amp', ';', 'wer', 'askd', '2', 'sit', 'aeroplane', '.', 'aftr', 'sat', 'wer', 'told', 'dat', 'plane', 'w', 'made', 'student', '.', 'dey', 'hurried', 'plane', '..', 'bt', '1', 'didnt', 'move', '...', 'he', 'said', ':', ""''"", 'made', 'student', ',', 'wont', 'even', 'start', '........', 'datz', 'confidence', '..']",50,False,True,0,0.028481012658227847
0,"['and', 'importantly', ',', 'discus', 'u', '.']",6,False,False,0,0.01639344262295082
0,"['wife.how', 'knew', 'time', 'murder', 'exactly']",5,False,False,0,0.022727272727272728
0,"['i', 'got', 'arrested', 'possession', ',', 'i', 'shit', ',', '&', 'lt', ';', 'time', '&', 'gt', ';', 'pm']",16,False,False,0,0.08955223880597014
0,"['nite', 'nite', 'pocay', 'wocay', 'luv', 'u', 'n', 'e', 'thing', '4eva', 'i', 'promise', 'ring', 'u', '2morrowxxxx']",15,False,True,0,0.024691358024691357
0,"['see', ',', 'knew', 'giving', 'break', 'time', 'woul', 'lead', 'always', 'wanting', 'miss', 'curfew', '.', 'i', 'gon', 'na', 'gibe', ""'til"", 'one', ',', 'midnight', 'movie', 'gon', 'na', 'get', 'til', '2', '.', 'you', 'need', 'come', 'home', '.', 'you', 'need', 'getsleep', ',', 'anything', ',', 'need', 'b', 'studdying', 'ear', 'training', '.']",45,False,True,0,0.03985507246376811
0,"['en', 'chikku', 'nange', 'bakra', 'msg', 'kalstiya', '..', 'tea/coffee', '?']",9,False,False,0,0.017857142857142856
0,"['i', 'wish', 'i', '.', 'holding', 'tightly', '.', 'making', 'see', 'important', '.', 'how', 'much', 'mean', '...', 'how', 'much', 'i', 'need', '...', 'in', 'life', '...']",23,False,False,0,0.05228758169934641
0,"['fuck', 'cedar', 'key', 'fuck', '(', 'come', 'anyway', 'tho', ')']",9,False,False,0,0.02
0,"['i', 'guess', ""'s"", 'worried', '.', 'you', 'must', 'know', ""'s"", 'way', 'body', 'repair', '.', 'and', ""'m"", 'quite', 'sure', ""n't"", 'worry', '.', 'we', ""'ll"", 'take', 'slow', '.', 'first', 'test', ',', 'guide', 'ovulation', 'relax', '.', 'nothing', ""'ve"", 'said', 'reason', 'worry', 'i.ll', 'keep', 'followin', '.']",41,False,False,0,0.02
0,"['did', ""n't"", 'get', 'hep', 'b', 'immunisation', 'nigeria', '.']",8,False,False,0,0.022222222222222223
0,"['otherwise', 'part', 'time', 'job', 'na-tuition', '..']",6,False,False,0,0.025
0,"['house-maid', 'murderer', ',', 'coz', 'man', 'murdered', '&', 'lt', ';', '#', '&', 'gt', ';', 'th', 'january', '..', 'as', 'public', 'holiday', 'govt.instituitions', 'closed', ',', 'including', 'post', 'office', '..', 'understand', '?']",28,False,False,0,0.024096385542168676
0,"['no', 'check', '?', 'i', 'got', 'detailed', 'message']",7,False,False,0,0.041666666666666664
0,"['yes', 'princess', '!', 'i', 'want', 'make', 'happy', '...']",8,False,False,1,0.04878048780487805
0,"['i', 'see', 'cup', 'coffee', 'animation']",5,False,False,0,0.03225806451612903
0,"['goodnight', 'da', 'thangam', 'i', 'really', 'miss', 'u', 'dear', '.']",9,False,False,0,0.047619047619047616
0,"['ok', 'set', 'let', 'u', 'noe', 'e', 'detail', 'later', '...']",9,False,False,0,0.02857142857142857
0,"['yunny', ""'m"", 'walking', 'citylink', 'ü', 'faster', 'come', '...', 'me', 'hungry', '...']",11,False,False,0,0.0273972602739726
0,"['alex', 'know', 'guy', 'sell', 'mids', ""'s"", 'south', 'tampa', 'i', ""n't"", 'think', 'i', 'could', 'set', 'like', '8']",16,False,True,0,0.02727272727272727
0,"['another', 'month', '.', 'i', 'need', 'chocolate', 'weed', 'alcohol', '.']",9,False,False,0,0.04081632653061224
0,"['kallis', 'wont', 'bat', '2nd', 'inning', '.']",6,False,True,0,0.03225806451612903
0,"['well', ',', 'i', 'give', 'co', 'said', '‘', 'one', 'nighters', '.', 'i', 'persevered', 'found', 'one', 'cheap', 'apologise', 'advance', '.', 'it', 'somewhere', 'sleep', 'isnt', '?']",23,False,False,0,0.020833333333333332
0,"['anything', 'lor', '.', 'juz', 'u', 'lor', '.']",7,False,False,0,0.06060606060606061
0,"['eh', 'ur', 'laptop', 'got', 'stock', 'lei', '...', 'he', 'say', 'mon', 'muz', 'come', 'take', 'look', 'c', 'got', '...']",17,False,False,0,0.022727272727272728
1,"['urgent', '!', 'we', 'trying', 'contact', 'u.', 'todays', 'draw', 'show', '£800', 'prize', 'guaranteed', '.', 'call', '09050001808', 'land', 'line', '.', 'claim', 'm95', '.', 'valid12hrs']",22,False,True,1,0.14743589743589744
0,"['one', 'best', 'dialogue', 'cute', 'reltnship', '..', '!', '!', '``', 'wen', 'die', ',', 'dont', 'come', 'near', 'my', 'body', '..', '!', '!', 'bcoz', 'my', 'hands', 'may', 'not', 'come', '2', 'wipe', 'ur', 'tears', 'off', 'that', 'time', '..', '!', 'gud', 'ni8']",37,False,True,5,0.14189189189189189
0,"['nope', ""'m"", 'going', 'home', 'go', 'pump', 'petrol', 'lor', '...', 'like', 'going', '2', 'rain', 'soon', '...']",15,False,True,0,0.025
0,"['oh', 'right', ',', 'ok', '.', 'i', ""'ll"", 'make', 'sure', 'load', 'work', 'day', '!', 'got', 'really', 'nasty', 'cough', 'today', 'dry', 'n', 'shot', 'really', 'help', '!']",24,False,False,2,0.013422818791946308
0,"['hmmm', '...', 'k', '...', 'want', 'change', 'field', 'quickly', 'da', ':', '-', ')', 'wan', 'na', 'get', 'system', 'administrator', 'network', 'administrator', '..']",20,False,False,0,0.008771929824561403
1,"['8007', 'free', '1st', 'week', '!', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'www.getzed.co.uk', 'pobox', '36504', 'w4', '5wq', 'norm', '150p/tone', '16+']",29,False,True,1,0.10909090909090909
0,"['fuck', 'babe', '...', 'i', 'miss', 'already', ',', 'know', '?', 'ca', ""n't"", 'let', 'send', 'money', 'towards', 'net', '?', 'i', 'need', '...', 'i', 'want', '...', 'i', 'crave', '...']",26,False,False,0,0.0410958904109589
0,"['theoretically', 'yeah', ',', 'could', 'able', 'come']",6,False,False,0,0.022727272727272728
0,"['ok.', 'no', 'wahala', '.', 'just', 'remember', 'friend', 'need', '...']",9,False,False,0,0.05555555555555555
0,"['chk', 'ur', 'belovd', 'm', 'dict']",5,False,False,0,0.041666666666666664
0,"['chinatown', 'got', 'porridge', ',', 'claypot', 'rice', ',', 'yam', 'cake', ',', 'fishhead', 'beehoon', '...', 'either', 'eat', 'cheap', 'den', 'go', 'cafe', 'n', 'tok', 'go', 'nydc', 'somethin', '...']",25,False,False,0,0.015267175572519083
0,"['she', ""'s"", 'fine', '.', 'good', 'hear', '.', 'how', 'dear', '?', 'happy', 'new', 'year', 'oh', '.']",15,False,False,0,0.05405405405405406
1,"['for', 'ur', 'chance', 'win', '£250', 'wkly', 'shopping', 'spree', 'txt', ':', 'shop', '80878', '.', 't', ""'s"", '&', 'c', ""'s"", 'www.txt-2-shop.com', 'custcare', '08715705022', ',', '1x150p/wk']",23,False,True,0,0.07936507936507936
0,"['what', 'looking', '?']",3,False,False,0,0.04
0,"['yeah', 'work', 'fine', ',', 'started', 'last', 'week', ',', 'stuff', ',', 'dull', 'easy', 'guy', 'fun', '!']",15,False,False,1,0.010101010101010102
0,"['i', ',', 'think', '.', 'you', ""n't"", 'need', 'going', 'late', 'school', 'night', '.', 'especially', 'one', 'class', 'one', 'missed', 'last', 'wednesday', 'probably', 'failed', 'test', 'friday']",23,False,False,0,0.06217616580310881
1,"['thanks', 'ringtone', 'order', ',', 'ref', 'number', 'k718', '.', 'your', 'mobile', 'charged', '£4.50', '.', 'should', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065069120']",21,False,True,0,0.02564102564102564
0,"['gal', 'n', 'boy', 'walking', 'park', '.', 'gal-can', 'hold', 'ur', 'hand', '?', 'boy-y', '?', 'u', 'think', 'would', 'run', 'away', '?', 'gal-no', ',', 'jst', 'wana', 'c', 'feel', 'walking', 'heaven', 'prince', '..', 'gn', ':', '-', ')']",33,False,False,0,0.01875
0,"['``', 'hey', 'hey', 'werethe', 'monkeespeople', 'say', 'we', 'monkeyaround', '!', 'howdy', 'gorgeous', ',', 'howu', 'doin', '?', 'foundurself', 'a', 'jobyet', 'sausage', '?', 'love', 'jen', 'xxx', ""''""]",24,False,False,1,0.8181818181818182
0,"['mm', 'kanji', 'dont', 'eat', 'anything', 'heavy', 'ok']",7,False,False,0,0.022222222222222223
0,"['am', 'uworld', 'site', '.', 'am', 'buying', 'qbank', 'buying', 'self', 'assessment', 'also', '?']",12,False,False,0,0.02040816326530612
0,"['went', 'ganesh', 'dress', 'shop']",4,False,False,0,0.04
0,"['going', 'thru', 'different', 'feeling.wavering', 'decision', 'coping', 'individual.time', 'heal', 'everything', 'believe', '.']",11,False,False,0,0.007042253521126761
0,"['me', 'fine', '..', 'absolutly', 'fine']",5,False,False,0,0.043478260869565216
0,"['its', 'going', 'good', '...', 'problem', '..', 'still', 'need', 'little', 'experience', 'understand', 'american', 'customer', 'voice', '...']",15,False,False,0,0.00980392156862745
0,"['who', ""'s"", 'say', 'hi', 'drugdealer']",5,False,False,0,0.027777777777777776
0,"['i', 'hoping', 'would', 'send', 'message', '.', 'my', 'rent', 'due', 'dont', 'enough', '.', 'my', 'reserve', 'completely', 'gone', '.', 'its', 'loan', 'need', 'hoping', 'could', '.', 'the', 'balance', '&', 'lt', ';', '#', '&', 'gt', ';', '.', 'is', 'way', 'could', 'get', ',', 'till', 'mid', 'march', 'hope', 'pay', 'back', '.']",45,False,False,0,0.020202020202020204
0,"['see', '.', 'when', 'finish', 'load', 'loan', 'pay']",7,False,False,0,0.0196078431372549
0,"['k', 'k', ':', ')', 'sm', 'chat', '.']",7,False,False,0,0.043478260869565216
0,"['you', 'still', 'coming', 'tonight', '?']",5,False,False,0,0.04
0,"['it', 'good', 'thing', 'i', ""'m"", 'getting', 'connection', 'bw']",8,False,False,0,0.03636363636363636
1,"['free', 'message', 'activate', '500', 'free', 'text', 'messages', 'replying', 'message', 'word', 'free', 'for', 'term', '&', 'condition', ',', 'visit', 'www.07781482378.com']",18,False,True,0,0.15753424657534246
0,"['he', ""n't"", 'see', 'shadow', '.', 'we', 'get', 'early', 'spring', 'yay']",10,False,False,0,0.038461538461538464
0,"['wife.how', 'knew', 'time', 'murder', 'exactly']",5,False,False,0,0.022727272727272728
0,"['yeah', ',', ""n't"", 'go', 'bed', ',', 'i', ""'ll"", 'back', 'midnight']",10,False,False,0,0.0392156862745098
1,"['dear', 'dave', 'final', 'notice', 'collect', '4', '*', 'tenerife', 'holiday', '#', '5000', 'cash', 'award', '!', 'call', '09061743806', 'landline', '.', 'tcs', 'sae', 'box326', 'cw25wx', '150ppm']",23,False,True,1,0.12418300653594772
1,"['valentines', 'day', 'special', '!', 'win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', '!', 'send', 'go', '83600', '.', '150p/msg', 'rcvd', '.', 'custcare:08718720201', '.']",21,False,True,2,0.056962025316455694
0,"['i', ""'m"", 'really', 'still', 'tonight', 'babe']",6,False,False,0,0.023809523809523808
0,"['i', ""'m"", 'putting', '.', 'it', 'ready', '&', 'lt', ';', 'time', '&', 'gt', ';']",13,False,False,0,0.1
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6,False,False,0,0.09090909090909091
0,"['yar', 'lor', '...', 'keep', 'raining', 'non', 'stop', '...', 'or', 'u', 'wan', '2', 'go', 'elsewhere', '?']",15,False,True,0,0.05
0,"['do', 'know', 'dad', 'back', '?']",5,False,False,0,0.029411764705882353
0,"['helloooo', '...', 'wake', '..', '!', '``', 'sweet', ""''"", '``', 'morning', ""''"", '``', 'welcome', ""''"", '``', 'you', ""''"", '``', 'enjoy', ""''"", '``', 'this', 'day', ""''"", '``', 'full', 'joy', ""''"", '..', '``', 'gud', 'mrng', ""''"", '.']",34,False,False,1,0.12844036697247707
0,"['kindly', 'send', 'one', 'flat', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'today', '.']",13,False,False,0,0.125
0,"['i', 'way', 'tirupur', '.']",4,False,False,0,0.037037037037037035
0,"['somebody', 'go', 'andros', 'steal', 'ice']",5,False,False,0,0.023809523809523808
0,"['mostly', 'sport', 'type', '..', 'lyk', 'footbl', ',', 'crckt', '..']",9,False,False,0,0.02631578947368421
0,"['meeting', 'u', 'work', '.', '.', '.', 'tel', 'shall', 'work', 'tomorrow']",10,False,False,0,0.03076923076923077
0,"['fwiw', 'reason', 'i', ""'m"", 'around', ""'s"", 'time', 'smoke', 'gas', 'i', 'afford', 'around', 'someone', 'tell', 'apparently', 'happens', 'somebody', 'want', 'light']",19,False,False,0,0.01485148514851485
0,"['ha', 'ha', '-', 'popped', 'loo', 'hello-ed', '.', 'hello', '!']",9,False,False,1,0.031746031746031744
0,"['i', ""'m"", 'ok', 'wif', 'co', 'like', '2', 'try', 'new', 'thing', '.', 'but', 'scared', 'u', 'dun', 'like', 'mah', '.', 'cos', 'u', 'said', 'loud', '.']",23,False,True,0,0.03125
0,"['no', 'da', ':', ')', 'stupid', 'da', '..', 'always', 'sending', 'like', ':', ')', 'believe', 'message.pandy', 'mental', ':', ')']",17,False,False,0,0.00980392156862745
0,"['k', 'i', ',', 'much', '8th', '?', 'fifty', '?']",8,False,True,0,0.07894736842105263
1,"['private', '!', 'your', '2003', 'account', 'statement', '07815296484', 'show', '800', 'un-redeemed', 's.i.m', '.', 'point', '.', 'call', '08718738001', 'identifier', 'code', '41782', 'expires', '18/11/04']",21,False,True,1,0.11643835616438356
0,"['becoz', '&', 'lt', ';', '#', '&', 'gt', ';', 'jan', 'whn', 'al', 'post', 'ofice', 'holiday', 'cn', 'go', 'fr', 'post', 'ofice', '...', 'got', 'duffer']",22,False,False,0,0.009259259259259259
0,"['vikky', ',', 'come', 'around', '&', 'lt', ';', 'time', '&', 'gt', ';', '..']",12,False,False,0,0.14285714285714285
0,"[':', '(', '....']",3,False,False,0,0.0
0,"['going', 'take', 'babe', '?']",4,False,False,0,0.034482758620689655
0,"['i', 'think', 'i', '‘', 'waiting', 'bus', '!', 'inform', 'get', ',', 'ever', 'get', '.']",13,False,False,1,0.03333333333333333
0,"['yes', ':', ')', 'completely', 'form', ':', ')', 'clark', 'also', 'utter', 'waste', '.']",12,False,False,0,0.01694915254237288
0,"['k', '...', 'must', 'book', 'huh', '?', 'going', 'yoga', 'basic', 'sunday', '?']",11,False,False,0,0.03333333333333333
0,"['nationwide', 'auto', 'centre', '(', 'something', 'like', ')', 'newport', 'road', '.', 'i', 'liked']",12,False,False,0,0.03614457831325301
0,"['ok', 'found', 'dis', 'pierre', 'cardin', 'one', 'look', 'normal', 'cost', '20', 'sale', '.']",12,False,True,0,0.0136986301369863
0,"['dai', '&', 'lt', ';', '#', '&', 'gt', ';', 'naal', 'eruku', '.']",11,False,False,0,0.037037037037037035
0,"['2', 'celebrate', 'b\x92day', ',', 'else', '?']",6,False,True,0,0.0
0,"['aiyo', 'bit', 'pai', 'seh', 'ü', 'noe', '...', 'scared', 'dun', 'rem', 'die', '...', 'hee', '...', 'but', 'become', 'better', 'lookin', 'oredi', 'leh', '...']",21,False,False,0,0.03508771929824561
0,"['you', 'please', 'give', 'u', 'connection', 'today', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'refund', 'bill']",15,False,False,0,0.09302325581395349
0,"['i', 'going', 'sao', 'mu', 'today', '.', 'will', 'done', '12']",9,False,True,0,0.038461538461538464
0,"['rose', 'red', ',', 'red', 'blood', ',', 'blood', 'heart', ',', 'heart', 'u', '.', 'but', 'u', '....', 'send', 'ti', 'ur', 'friend', '..', 'including', '..', 'if', 'u', 'like', '..', 'if', 'u', 'get', 'back', ',', '1-u', 'r', 'poor', 'relation', '!', '2-u', 'need', '1', 'support', '3-u', 'r', 'frnd', '2', 'many', '4-some1', 'luvs', 'u', '5+-', 'some1', 'praying', 'god', 'marry', 'u.', ':', '-', ')', 'try', '....']",59,False,True,1,0.021352313167259787
0,"['captain', 'room', ':', ')']",4,False,False,0,0.041666666666666664
0,"['just', 'getting', 'back', 'home']",4,False,False,0,0.045454545454545456
0,"['aight', 'sorry', 'i', 'take', 'ten', 'year', 'shower', '.', 'what', ""'s"", 'plan', '?']",12,False,False,0,0.05357142857142857
1,"['do', 'want', 'new', 'video', 'handset', '?', '750', 'time', 'network', 'min', '?', 'unlimited', 'text', '?', 'camcorder', '?', 'reply', 'call', '08000930705', 'del', 'sat', 'am']",22,False,True,0,0.15555555555555556
0,"['what', ""'s"", 'oga', '.', 'left', 'phone', 'home', 'saw', 'ur', 'message', '.', 'hope', 'good', '.', 'have', 'great', 'weekend', '.']",18,False,False,0,0.03636363636363636
0,"['but', 'i', ""'m"", 'diet', '.', 'and', 'i', 'ate', '1', 'many', 'slice', 'pizza', 'yesterday', '.', 'ugh', 'i', ""'m"", 'always', 'diet', '.']",20,False,True,0,0.13043478260869565
1,"['our', 'record', 'indicate', 'u', 'maybe', 'entitled', '5000', 'pound', 'compensation', 'accident', '.', 'to', 'claim', '4', 'free', 'reply', 'claim', 'msg', '.', '2', 'stop', 'txt', 'stop']",23,False,True,0,0.07692307692307693
0,"['hey', 'darlin', '..', 'pick', 'u', 'college', 'u', 'tell', 'wen', '&', '2', 'mt', '..', 'love', 'pete', 'xx']",16,False,True,0,0.023809523809523808
0,"['aiyah', 'ok', 'wat', 'long', 'got', 'improve', 'already', 'wat', '...']",9,False,False,0,0.018518518518518517
0,"['hey', 'told', 'name', 'gautham', 'ah', '?']",6,False,False,0,0.02702702702702703
0,"['are', 'sure', ""n't"", 'mean', '``', 'get', ',', 'made', 'hold', 'weed', ""''""]",11,False,False,0,0.014492753623188406
0,"['goodmorning', ',', 'today', 'late', '2hrs', '.', 'because', 'back', 'pain', '.']",10,False,True,0,0.03333333333333333
0,"['its', 'good', ',', ""'ll"", 'find', 'way']",6,False,False,0,0.038461538461538464
0,"['sir', ',', 'waiting', 'call', ',', 'free', 'please', 'call', '.']",9,False,False,0,0.017241379310344827
0,"['you', 'call', 'tell', 'infront', '.', 'call', '.']",7,False,False,0,0.03571428571428571
0,"['well', 'know', 'z', 'take', 'care', '.', 'so', 'worry', '.']",9,False,False,0,0.06
0,"['seriously', '.', 'tell', 'her', 'those', 'exact', 'words', 'right', 'now', '.']",10,False,False,0,0.8125
0,"['you', 'gorgeous', '!', 'keep', 'pix', 'cumming', ':', ')', 'thank', '!']",10,False,False,2,0.018518518518518517
0,"['see', ',', ""'re"", 'christmassy', '!']",5,False,False,1,0.0
0,"['what', 'shower', ',', 'baby', '?']",5,False,False,0,0.027777777777777776
0,"['idk', '.', 'i', ""'m"", 'sitting', 'stop', 'shop', 'parking', 'lot', 'right', 'bawling', 'eye', 'feel', 'like', ""'m"", 'failure', 'everything', '.', 'nobody', 'want', 'feel', 'like', ""'m"", 'failing', '.']",25,False,False,0,0.016304347826086956
0,"['ok', 'go', 'change', 'also', '...']",5,False,False,0,0.045454545454545456
0,"['oh', 'god', '..', 'taken', 'teeth', '?', 'paining']",7,False,False,0,0.02702702702702703
0,"['the', 'hair', 'cream', 'shipped', '.']",5,False,False,0,0.027777777777777776
0,"['dont', 'think', 'need', 'yellow', 'card', 'uk', 'travel', '.', 'ask', 'someone', 'gone', '.', 'if', '&', 'lt', ';', '#', '&', 'gt', ';', 'buck']",21,False,False,0,0.02586206896551724
0,"['can', 'tell', 'shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', ',', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', '.', 'she', 'ask', 'someone', 'check', 'sagamu', 'thing', 'lautech', '.', 'its', 'vital', 'completes', 'medical', 'education', 'nigeria', '.', 'its', 'less', 'expensive', 'much', 'less', 'expensive', '.', 'unless', 'getting', 'citizen', 'rate', 'new', 'zealand', '.']",48,False,False,0,0.0196078431372549
0,"['ooh', ',', '4got', ',', ""'m"", 'gon', 'na', 'start', 'belly', 'dancing', 'moseley', 'wed', '6.30', 'u', 'want', '2', 'join', ',', 'cafe', '.']",20,False,True,0,0.009523809523809525
1,"['upgrdcentre', 'orange', 'customer', ',', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'loyalty', '.', 'call', '0207', '153', '9153', '.', 'offer', 'end', '26th', 'july', '.', 't', '&', 'c', ""'s"", 'apply', '.', 'opt-out', 'available']",30,False,True,0,0.13714285714285715
0,"['home', 'always', 'chat']",3,False,False,0,0.038461538461538464
0,"['lol', 'forgot', 'eh', '?', 'yes', ',', 'i', ""'ll"", 'bring', 'babe']",10,False,False,0,0.061224489795918366
0,"['in', 'work', '.', 'going', 'min', '.']",6,False,False,0,0.05714285714285714
0,"['4', 'taco', '+', '1', 'raja', 'burrito', ',', 'right', '?']",9,False,True,0,0.0
0,"['al', 'moan', 'n', 'e', 'thin', 'go', 'wrong', 'fault', '&', 'al', 'de', 'argument', 'r', 'fault', '&', 'fed', 'himso', 'bother', '?', 'hav', '2go', ',', 'thanx.xx']",23,False,True,0,0.014492753623188406
0,"['i', 'tirupur', 'da', ',', 'started', 'office', 'call', '.']",8,False,False,0,0.017543859649122806
0,"['ok', 'i', ""'m"", 'gon', 'na', 'head', 'usf', 'like', 'fifteen', 'minute']",10,False,False,0,0.0392156862745098
0,"['oooh', 'bed', 'ridden', 'ey', '?', 'what', 'you', 'thinking', '?']",9,False,False,0,0.1111111111111111
0,"['i', 'marriage', 'function']",3,False,False,0,0.037037037037037035
0,"['well', ""'s"", 'still', 'bit', 'left', 'guy', 'want', 'tonight']",8,False,False,0,0.017543859649122806
0,"['dunno', 'u', 'ask', '.']",4,False,False,0,0.058823529411764705
0,"['hey', 'still', 'want', 'go', 'yogasana', '?', 'coz', 'end', 'cine', 'go', 'bathe', 'hav', 'steam', 'bath']",14,False,False,0,0.019801980198019802
0,"['no', 'problem', 'baby', '.', 'is', 'good', 'time', 'talk', '?', 'i', 'called', 'left', 'message', '.']",14,False,False,0,0.03896103896103896
0,"['go', 'jurong', 'point', ',', 'crazy', '..', 'available', 'bugis', 'n', 'great', 'world', 'la', 'e', 'buffet', '...', 'cine', 'got', 'amore', 'wat', '...']",20,False,False,0,0.02702702702702703
0,"['how', ',', 'love', '?', 'are', 'brother', '?', 'time', 'talk', 'english', '?', '*', 'grin', '*', 'say', ':', 'hey', 'muhommad', ',', 'penny', 'say', 'hello', 'across', 'sea']",24,False,False,0,0.05442176870748299
0,"['one', 'day', 'crab', 'running', 'sea', 'shore', '..', 'the', 'wave', 'came', 'n', 'cleared', 'footprint', 'crab', '..', 'crab', 'asked', ':', 'frnd', 'r', 'u', 'clearing', 'beautiful', 'footprint', '?', 'waves', 'replied', ':', 'a', 'fox', 'following', 'ur', 'footprint', 'catch', '!', 'thats', 'cleared', ':', ')', 'frndsship', 'never', 'let', 'u', 'dwn', ':', '-', ')', 'gud', 'nyt', '..']",50,False,False,1,0.02711864406779661
1,"['we', 'tried', 'contact', 'reply', 'offer', 'video', 'handset', '?', '750', 'anytime', 'network', 'min', '?', 'unlimited', 'text', '?', 'camcorder', '?', 'reply', 'call', '08000930705', 'now']",22,False,True,0,0.13636363636363635
